,session_id,hit_date,hit_time,hit_number,hit_type,hit_referer,hit_page_path,event_category,event_action,event_label,event_value
630,8962729100573979700.1640281139.1640281139,2021-12-23,212452.0,20,event,,sberauto.com/cars/all/toyota/fortuner/24cb5af2?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
631,6561782776553820876.1640256201.1640256201,2021-12-23,93940.0,23,event,,sberauto.com/cars/all/audi/e-tron/642fe08f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
632,9186081934135262587.1640234364.1640234364,2021-12-23,95484.0,16,event,,sberauto.com/cars/all/kia/sorento/c38179cb?rental_page=rental_car,card_web,view_card,,
633,3196221342274077128.1640284615.1640284615,2021-12-23,165.0,3,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaazzxa2jffloa5hlfqdfopezzku2rfnkgzjfmwenk51y3l_snsos8ze5xtm_aem_asb9shbkehljo9yjbqyqrnrkyq-lvp2lydsaad4_hyojupuc3qgew2kombpzxqdk3o9kp0zbp3kn9h0y8tle1mf1kpdljtospveh1gmwgj5xgjlngqnltgbytu2oyscx7mu,card_web,view_card,,
634,5780236463988070931.1640290835.1640290835,2021-12-23,2827.0,9,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaazdpopwhiy_fktcrlay8fjqmdc0sf7yg5ehd5ctakrdeqymjob_ftzoz2c_aem_aahcvbuvrdzegcrsc_midbaigmhfr503e-4asj434cqzzslfk6zlbdrydgwhvhgwskp7i5jle4yb_niqomp3y_gnrcon_z7_bhy8xqhzzsly91fsqpl5q-db3t71reedtbc,card_web,view_card,,
635,950601642930347041.1640242211.1640242211,2021-12-23,295070.0,21,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
636,569012340054529412.1640207749.1640207749,2021-12-23,212028.0,27,event,,sberauto.com/cars/all/volkswagen/touareg/9e072915?rental_page=rental_car,card_web,view_card,,
637,391347401493107717.1640289285.1640289285,2021-12-23,43342.0,10,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
638,102984985161798593.1640272833.1640272833,2021-12-23,989709.0,23,event,,sberauto.com/cars/all/bmw/3-serii/bde2c9d5?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
639,102984985161798593.1640272833.1640272833,2021-12-23,990220.0,25,event,,sberauto.com/cars/all/bmw/3-serii/bde2c9d5?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
640,1390856870469845700.1640252100.1640252100,2021-12-23,126719.0,25,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=QhutXutiTDeqkGEUiqFI|CJqaFLsgYFBLMmFNjjHz&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|pPEMORnvutKFNEYwegGf|xAEYTlJDbQNwQTLGxICQ|fBaFZNWyrwtUZQWItcsr|lFpAoUqEvHoyZfCNRuCR|yondLHdKyBTxTXLriNSW|rjbbNGNkjGThUJNtsWZQ|MkbkdVfmxLmuEPRJgWYg|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
641,1799055922398590317.1640273074.1640273074,2021-12-23,71700.0,28,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
642,8220108372964242927.1640252815.1640252815,2021-12-23,64243.0,27,event,,sberauto.com/cars/all/mercedes-benz/c-klasse/1597c543?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
643,4690364258945241183.1640292237.1640292237,2021-12-23,54821.0,14,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&rental_page=rental_car,card_web,view_card,,
644,5456987759183150707.1640250995.1640250995,2021-12-23,120010.0,27,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?rental_page=rental_car,card_web,view_card,,
645,5814004892733572182.1640268886.1640268886,2021-12-23,119942.0,16,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
646,7070802865748732495.1640262227.1640262227,2021-12-23,125465.0,23,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?rental_page=rental_car,card_web,view_card,,
647,8376741668426407623.1640292039.1640292052,2021-12-23,41139.0,22,event,,sberauto.com/cars/all/bmw/5-serii/eb5698f6?rental_page=rental_car,card_web,view_card,,
648,795469992589304871.1640277030.1640277030,2021-12-23,55242.0,26,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
649,2223155673405004335.1640234860.1640234860,2021-12-23,260114.0,9,event,,sberauto.com/cars/all/lexus/rx/566d6b75?rental_page=rental_car,card_web,view_card,,
650,5669204021718815288.1640239672.1640239672,2021-12-23,595.0,5,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaabpm5l-psgymuoz9qd9zym3ssgjxcixzji3trqaceqbdqtfgoeq-pogbrm_aem_aznwgbuphmpmhmq6quvj1jqxem1mohggcqd-6mdvyauk0u6t2jjx-o0rwvkmlypjzgmynhr3xijel_nbwvhsov1koiya4bmzvadimppbal0ho51tzguan4uwwasr0hspe4e,card_web,view_card,,
651,5669204021718815288.1640239672.1640239672,2021-12-23,1361.0,7,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaabpm5l-psgymuoz9qd9zym3ssgjxcixzji3trqaceqbdqtfgoeq-pogbrm_aem_aznwgbuphmpmhmq6quvj1jqxem1mohggcqd-6mdvyauk0u6t2jjx-o0rwvkmlypjzgmynhr3xijel_nbwvhsov1koiya4bmzvadimppbal0ho51tzguan4uwwasr0hspe4e,card_web,view_card,,
652,5669204021718815288.1640239672.1640239672,2021-12-23,1580.0,9,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaabpm5l-psgymuoz9qd9zym3ssgjxcixzji3trqaceqbdqtfgoeq-pogbrm_aem_aznwgbuphmpmhmq6quvj1jqxem1mohggcqd-6mdvyauk0u6t2jjx-o0rwvkmlypjzgmynhr3xijel_nbwvhsov1koiya4bmzvadimppbal0ho51tzguan4uwwasr0hspe4e,card_web,view_card,,
653,5669204021718815288.1640239672.1640239672,2021-12-23,99705.0,26,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?rental_page=rental_car,card_web,view_card,,
654,518631458844468216.1640260614.1640260614,2021-12-23,111277.0,21,event,,sberauto.com/cars/all/volkswagen/tiguan/0208cd2b?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|pAQllRiRIPnwpEebLJlJ|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|zzqmLVyalSXvuzexKnUV|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
655,2140137327123778117.1640266227.1640266227,2021-12-23,550467.0,14,event,,sberauto.com/cars/all/bmw/x3/6a660f0a?rental_page=rental_car,card_web,view_card,,
656,2140137327123778117.1640266227.1640266227,2021-12-23,567123.0,24,event,,sberauto.com/cars/all/audi/q5/69ac9064?rental_page=rental_car,card_web,view_card,,
657,197276052933023636.1640208279.1640208279,2021-12-23,76110.0,27,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/76c0f0b5?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=RoDitORHdzGfGhNCyEMy|VZxaKViwZIbyAQCieciI&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|qxTZeubOgnlhOavdRrsD|xAEYTlJDbQNwQTLGxICQ|vFLdEPXitDvrRrewBQZt|lFpAoUqEvHoyZfCNRuCR|AMHLwCTQViwJvNdnggWe|dtYJKUplNmmKCOfiziff|xOpzRGjWAWeIeYxeaojY|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|lYIaLXnOvWzsRnMyKupv|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
658,1530920074729460541.1640207168.1640207168,2021-12-23,86488.0,16,event,,sberauto.com/cars/all/mercedes-benz/glb/980b8569?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
659,1949998768438797633.1640290834.1640290834,2021-12-23,123950.0,20,event,,sberauto.com/cars/all/mercedes-benz/gla-klasse/b0969889?rental_page=rental_car,card_web,view_card,,
660,2622703261043701421.1640281773.1640281773,2021-12-23,41420.0,27,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
661,3325890506634077430.1640277240.1640277240,2021-12-23,128016.0,12,event,,sberauto.com/cars/all/bmw/5-serii/eb5698f6?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
662,3325890506634077430.1640277240.1640277240,2021-12-23,216649.0,21,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
663,3325890506634077430.1640277240.1640277240,2021-12-23,217512.0,23,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
664,2939473896735141966.1640253632.1640253632,2021-12-23,155186.0,14,event,,sberauto.com/cars/all/audi/a3/088f5fa8?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|fVHJqnfOFSWcsCBViJGr&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YjagTPsykUtMSrHgFPJc|xAEYTlJDbQNwQTLGxICQ|dwfnIkMEwJhmnyojmAoc|lFpAoUqEvHoyZfCNRuCR|dPTnDEMTiokuHgtPqrNs|rjbbNGNkjGThUJNtsWZQ|lquYtwbPScwqcMOoWYRp|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
665,5115812286086544366.1640266737.1640266737,2021-12-23,100733.0,22,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
666,7732320355813156900.1640228903.1640228903,2021-12-23,122089.0,25,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
667,1487034631474732965.1640286131.1640286131,2021-12-23,44209.0,12,event,,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,view_card,,
668,3047786125768033430.1640268954.1640268954,2021-12-23,6132.0,6,event,,podpiska.sberauto.com/?yclid=7646255195212803653,sub_page_view,sub_landing,,
669,6049242996019606550.1640281414.1640281414,2021-12-23,132772.0,20,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
670,5340645702248950038.1640229143.1640229143,2021-12-23,355507.0,14,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=bJJuEXRheRIxXEaYIXqM|nvpbLEJIYeOXpZFboOFv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|fdvxRNjJusaaYiSmWTbm|xAEYTlJDbQNwQTLGxICQ|QOFEXcUWTHfuroNaSuAl|lFpAoUqEvHoyZfCNRuCR|RsNyTtIRMRsDycvvWtuX|rjbbNGNkjGThUJNtsWZQ|RxBtlDivIfjLSRebhRYI|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|GpnJEfqOdhHkCyGdRHbo|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
671,5340645702248950038.1640229143.1640229143,2021-12-23,355953.0,16,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=bJJuEXRheRIxXEaYIXqM|nvpbLEJIYeOXpZFboOFv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|fdvxRNjJusaaYiSmWTbm|xAEYTlJDbQNwQTLGxICQ|QOFEXcUWTHfuroNaSuAl|lFpAoUqEvHoyZfCNRuCR|RsNyTtIRMRsDycvvWtuX|rjbbNGNkjGThUJNtsWZQ|RxBtlDivIfjLSRebhRYI|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|GpnJEfqOdhHkCyGdRHbo|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
672,4950085823304585782.1640256058.1640256058,2021-12-23,124222.0,19,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?rental_page=rental_car,card_web,view_card,,
673,7522311014977898870.1640237429.1640237429,2021-12-23,50905.0,6,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|fVHJqnfOFSWcsCBViJGr&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YjagTPsykUtMSrHgFPJc|xAEYTlJDbQNwQTLGxICQ|dwfnIkMEwJhmnyojmAoc|lFpAoUqEvHoyZfCNRuCR|nCFNEpzHTPkEkHrVLCIO|rjbbNGNkjGThUJNtsWZQ|LMrFqBghyUPEXjkNAVji|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
674,8417105272857988987.1640272012.1640272012,2021-12-23,756704.0,28,event,,sberauto.com/cars/all/porsche/911/f149c91b?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
675,269591877584719650.1640271651.1640271651,2021-12-23,213857.0,24,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
676,269591877584719650.1640271651.1640271651,2021-12-23,214656.0,29,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
677,496010832464107450.1640290242.1640290252,2021-12-23,145139.0,30,event,,sberauto.com/cars/all/volkswagen/teramont/6b36a12a?utm_source_initial=google_poisk&utm_medium_initial=cpc&utm_campaign_initial=QdLfySaGXolfTBSNVfHn&utm_content_initial=SOkCdPxfUcZUzzOdgGES&rental_page=rental_car,card_web,view_card,,
678,1606221472879382548.1640243708.1640243708,2021-12-23,177241.0,24,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|zFUXnxOPohSdmGrQzhoq|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|xBeYZDoXmMHxXZEZRGId|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
679,7999289445553815824.1640251663.1640251663,2021-12-23,38008.0,15,event,,sberauto.com/cars/all/kia/sorento/c38179cb?rental_page=rental_car,card_web,view_card,,
680,5754475125592573608.1640253122.1640253122,2021-12-23,178204.0,24,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=WlbWUObZWvsimzdFdLYw|TgvRcHdfCZkFaRSqKVEX&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|QpHOZYTNMHbbfhnqDLUA|xAEYTlJDbQNwQTLGxICQ|HbolMJUevblAbkHClEQa|lFpAoUqEvHoyZfCNRuCR|HbolMJUevblAbkHClEQa|dtYJKUplNmmKCOfiziff|HbolMJUevblAbkHClEQa|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|nTKjQPYMFGDmkNLybFvi|OfdDOXSwHYclonQJpPxh|LlKfVNOXVlphfZnsKToZ|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
681,5232456300696473282.1640271554.1640271554,2021-12-23,157239.0,25,event,,sberauto.com/cars/all/bmw/x7/6386081c?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
682,5232456300696473282.1640271554.1640271554,2021-12-23,157629.0,27,event,,sberauto.com/cars/all/bmw/x7/6386081c?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
683,7012304011017901129.1640289353.1640289353,2021-12-23,86791.0,26,event,,sberauto.com/cars/all/mercedes-benz/s-klasse/7a3f9330?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
684,7755525802120491270.1640280326.1640280326,2021-12-23,88363.0,24,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
685,7755525802120491270.1640280326.1640280326,2021-12-23,90220.0,26,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
686,7755525802120491270.1640280326.1640280326,2021-12-23,90824.0,28,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
687,4912036583475300792.1640286648.1640286648,2021-12-23,45652.0,14,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
688,4912036583475300792.1640286648.1640286648,2021-12-23,84038.0,27,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
689,5879930295675030360.1640270680.1640270680,2021-12-23,133677.0,17,event,,sberauto.com/cars/all/bmw/3-serii/bde2c9d5?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
690,1752395810013978028.1640242606.1640242606,2021-12-23,352445.0,24,event,,sberauto.com/cars/all/mercedes-benz/gls-klasse/2f9c1e1e?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=RoDitORHdzGfGhNCyEMy|eBckTUycdWUDbWqXENLu&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|ouVgqfprhcmURLadlUFz|xAEYTlJDbQNwQTLGxICQ|btldCEQAOBBqpJfygQrg|lFpAoUqEvHoyZfCNRuCR|YjktfBbMVHrvPKWzzKCK|rjbbNGNkjGThUJNtsWZQ|TkVYLevWlRdgtkRfezYs|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|YhdYMAYSoTzDKQYzVVMr|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
691,2108271440041296047.1640247829.1640247829,2021-12-23,36674.0,14,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
692,2108271440041296047.1640247829.1640247829,2021-12-23,77266.0,21,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
693,240006119920235764.1640232182.1640232182,2021-12-23,192277.0,26,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&rental_page=rental_car,card_web,view_card,,
694,6641030163025057725.1640264076.1640264076,2021-12-23,106027.0,29,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?rental_page=rental_car,card_web,view_card,,
695,1176069013445585591.1640278712.1640278712,2021-12-23,200359.0,20,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
696,1860440733161676902.1640281686.1640281686,2021-12-23,155296.0,25,event,,sberauto.com/cars/all/skoda/kodiaq/48a9d436?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=RrhnkuoaqckNtJpAZDzH&rental_page=rental_car,card_web,view_card,,
697,1860440733161676902.1640281686.1640281686,2021-12-23,157087.0,27,event,,sberauto.com/cars/all/skoda/kodiaq/48a9d436?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=RrhnkuoaqckNtJpAZDzH&rental_page=rental_car,card_web,view_card,,
698,1860440733161676902.1640281686.1640281686,2021-12-23,157143.0,29,event,,sberauto.com/cars/all/skoda/kodiaq/48a9d436?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=RrhnkuoaqckNtJpAZDzH&rental_page=rental_car,card_web,view_card,,
699,4939018242338633820.1640282205.1640282205,2021-12-23,29014.0,10,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=rmVZWYFMcnGputYDEnAW|HNeyVhGCENfooKxigXgT&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|xVVRROBlkIufrdCBMTYc|xAEYTlJDbQNwQTLGxICQ|sOoAhrUpVCXuNwMNpmKR|lFpAoUqEvHoyZfCNRuCR|vayTHfrtldJoenoVNCeT|rjbbNGNkjGThUJNtsWZQ|FQfjtvSwXSaeFHmVrOoq|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
700,7184791796000781110.1640264501.1640264501,2021-12-23,41497.0,7,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?rental_page=rental_car,card_web,view_card,,
